,Ano,Mes,Pais,Produto,Devolvidos
382,2010,12,United Kingdom,RETRO MOD TRAY,-10
383,2010,12,United Kingdom,RETROSPOT CANDLE  MEDIUM,-24
384,2010,12,United Kingdom,RETROSPOT CANDLE  SMALL,-36
385,2010,12,United Kingdom,RETROSPOT HEART HOT WATER BOTTLE,-6
386,2010,12,United Kingdom,RETROSPOT LAMP,-4
387,2010,12,United Kingdom,RETROSPOT LARGE MILK JUG,-5
388,2010,12,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,-14
389,2010,12,United Kingdom,ROCKING HORSE RED CHRISTMAS ,-1
390,2010,12,United Kingdom,ROSE COTTAGE KEEPSAKE BOX ,-2
391,2010,12,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,-7
392,2010,12,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,-9369
393,2010,12,United Kingdom,ROUND CAKE TIN VINTAGE RED,-1
394,2010,12,United Kingdom,ROUND CONTAINER SET OF 5 RETROSPOT,-4
395,2010,12,United Kingdom,ROUND SNACK BOXES SET OF 4 FRUITS ,-2
396,2010,12,United Kingdom,ROUND SNACK BOXES SET OF 4 SKULLS,-4
397,2010,12,United Kingdom,S/4 PINK FLOWER CANDLES IN BOWL,-7
398,2010,12,United Kingdom,S/6 WOODEN SKITTLES IN COTTON BAG,-2
399,2010,12,United Kingdom,SAMPLES,-2
400,2010,12,United Kingdom,SAVE THE PLANET MUG,-1
401,2010,12,United Kingdom,SAVOY ART DECO CLOCK,-3
402,2010,12,United Kingdom,SET 10 LIGHTS NIGHT OWL,-1
403,2010,12,United Kingdom,SET 7 BABUSHKA NESTING BOXES,-96
404,2010,12,United Kingdom,SET OF 3 BLACK FLYING DUCKS,-6
405,2010,12,United Kingdom,SET OF 3 BUTTERFLY COOKIE CUTTERS,-13
406,2010,12,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-4
407,2010,12,United Kingdom,SET OF 3 COLOURED  FLYING DUCKS,-20
408,2010,12,United Kingdom,SET OF 3 HEART COOKIE CUTTERS,-36
409,2010,12,United Kingdom,SET OF 3 NOTEBOOKS IN PARCEL,-12
410,2010,12,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,-2
411,2010,12,United Kingdom,SET OF 6 T-LIGHTS SNOWMEN,-6
412,2010,12,United Kingdom,SET OF 72 RETROSPOT PAPER  DOILIES,-12
413,2010,12,United Kingdom,SET OF SALT AND PEPPER TOADSTOOLS,-13
414,2010,12,United Kingdom,SET/3 RED GINGHAM ROSE STORAGE BOX,-4
415,2010,12,United Kingdom,SET/3 VANILLA SCENTED CANDLE IN BOX,-1
416,2010,12,United Kingdom,SET/5 RED RETROSPOT LID GLASS BOWLS,-8
417,2010,12,United Kingdom,SEWING BOX RETROSPOT DESIGN ,-4
418,2010,12,United Kingdom,SILVER CHRISTMAS TREE BAUBLE STAND ,-3
419,2010,12,United Kingdom,SILVER FISHING GNOME ,-2
420,2010,12,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-79
421,2010,12,United Kingdom,SKULL LUNCH BOX WITH CUTLERY ,-2
422,2010,12,United Kingdom,SKULLS STORAGE BOX SMALL,-1
423,2010,12,United Kingdom,SMALL GLASS HEART TRINKET POT,-10
424,2010,12,United Kingdom,SMALL GLASS SUNDAE DISH CLEAR,-36
425,2010,12,United Kingdom,SMALL HEART MEASURING SPOONS,-24
426,2010,12,United Kingdom,SMALL PINK GLASS SUNDAE DISH,-36
427,2010,12,United Kingdom,SMALL POPCORN HOLDER,-5
428,2010,12,United Kingdom,SOLDIERS EGG CUP ,-48
429,2010,12,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,-148
430,2010,12,United Kingdom,STRAWBERRY FAIRY CAKE TEAPOT,-4
431,2010,12,United Kingdom,STRAWBERRY LUNCH BOX WITH CUTLERY,-1
432,2010,12,United Kingdom,SWEETHEART CAKESTAND 3 TIER,-3
433,2010,12,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,-18
434,2010,12,United Kingdom,SWIRLY CIRCULAR RUBBERS IN BAG,-1
435,2010,12,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,-11
436,2010,12,United Kingdom,TEA BAG PLATE RED RETROSPOT,-12
437,2010,12,United Kingdom,TEA TIME CAKE STAND IN GIFT BOX,-1
438,2010,12,United Kingdom,TEA TIME DES TEA COSY,-12
439,2010,12,United Kingdom,TEA TIME KITCHEN APRON,-1
440,2010,12,United Kingdom,TOADSTOOL MONEY BOX,-1
441,2010,12,United Kingdom,TOILET METAL SIGN,-1
442,2010,12,United Kingdom,TRADITIONAL KNITTING NANCY,-48
443,2010,12,United Kingdom,TRADITIONAL WOODEN SKIPPING ROPE,-3
444,2010,12,United Kingdom,"TRAY, BREAKFAST IN BED",-1
445,2010,12,United Kingdom,UNION JACK FLAG PASSPORT COVER ,-20
446,2010,12,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,-53
447,2010,12,United Kingdom,VICTORIAN SEWING BOX LARGE,-30
448,2010,12,United Kingdom,VINTAGE BLUE KITCHEN CABINET,-1
449,2010,12,United Kingdom,VINTAGE NOTEBOOK PARIS DAYS,-6
450,2010,12,United Kingdom,VINTAGE RED KITCHEN CABINET,-1
451,2010,12,United Kingdom,VINTAGE RED MUG,-12
452,2010,12,United Kingdom,VINTAGE UNION JACK CUSHION COVER,-1
453,2010,12,United Kingdom,VINTAGE UNION JACK DOORSTOP,-3
454,2010,12,United Kingdom,WHITE BAMBOO RIBS LAMPSHADE,-2
455,2010,12,United Kingdom,WHITE BEADED GARLAND STRING 20LIGHT,-3
456,2010,12,United Kingdom,WHITE GOOSE FEATHER CHRISTMAS TREE ,-1
457,2010,12,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,-504
458,2010,12,United Kingdom,WHITE METAL LANTERN,-4
459,2010,12,United Kingdom,WHITE WIRE EGG HOLDER,-8
460,2010,12,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,-2
461,2010,12,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,-9
462,2010,12,United Kingdom,WOOD BLACK BOARD ANT WHITE FINISH,-2
463,2010,12,United Kingdom,WOOD S/3 CABINET ANT WHITE FINISH,-7
464,2010,12,United Kingdom,WOODEN ADVENT CALENDAR CREAM,-1
465,2010,12,United Kingdom,WOODEN BOX ADVENT CALENDAR ,-7
466,2010,12,United Kingdom,WOODEN BOX OF DOMINOES,-24
467,2010,12,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,-1
468,2010,12,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,-2
469,2010,12,United Kingdom,WOODEN STAR CHRISTMAS SCANDINAVIAN,-36
470,2010,12,United Kingdom,WOODLAND STORAGE BOX LARGE ,-1
471,2010,12,United Kingdom,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1
472,2010,12,United Kingdom,WRAP CHRISTMAS SCREEN PRINT,-25
473,2010,12,United Kingdom,YOU'RE CONFUSING ME METAL SIGN ,-2
474,2010,12,United Kingdom,ZINC TOP  2 DOOR WOODEN SHELF ,-5
475,2010,12,United Kingdom,check,-55
476,2010,12,United Kingdom,damages,-43
477,2010,12,United Kingdom,faulty,-13
478,2011,1,Bahrain,OCEAN SCENT CANDLE IN JEWELLED BOX,-54
479,2011,1,Belgium,LARGE CAKE STAND HANGING HEARTS,-1
480,2011,1,Belgium,RECIPE BOX PANTRY YELLOW DESIGN,-2
481,2011,1,Belgium,RED SPOTTY BISCUIT TIN,-3
482,2011,1,Belgium,VINTAGE CREAM CAT FOOD CONTAINER,-3
483,2011,1,Channel Islands,FAMILY ALBUM WHITE PICTURE FRAME,-2
484,2011,1,Channel Islands,PICTURE FRAME WOOD TRIPLE PORTRAIT,-2
485,2011,1,EIRE,3 WICK CHRISTMAS BRIAR CANDLE ,-4
486,2011,1,EIRE,APRON APPLE DELIGHT,-2
487,2011,1,EIRE,BINGO SET,-4
488,2011,1,EIRE,CARRIAGE,-1
489,2011,1,EIRE,CINAMMON & ORANGE WREATH,-2
490,2011,1,EIRE,GRAND CHOCOLATECANDLE,-9
491,2011,1,EIRE,MAGIC GARDEN FELT GARLAND ,-12
492,2011,1,EIRE,OVEN MITT APPLES DESIGN,-10
493,2011,1,EIRE,PINK POODLE HANGING DECORATION ,-12
494,2011,1,EIRE,ROBIN CHRISTMAS CARD,-12
495,2011,1,EIRE,ROTATING SILVER ANGELS T-LIGHT HLDR,-6
496,2011,1,EIRE,SET/5 RED RETROSPOT LID GLASS BOWLS,-6
497,2011,1,EIRE,STRIPES DESIGN TEDDY,-6
498,2011,1,EIRE,TRADITIONAL CHRISTMAS RIBBONS,-12
499,2011,1,EIRE,VINTAGE GOLD TINSEL REEL,-6
500,2011,1,EIRE,WOODEN BOX ADVENT CALENDAR ,-2
501,2011,1,France,CHILDS BREAKFAST SET SPACEBOY ,-1
502,2011,1,France,COFFEE MUG CAT + BIRD DESIGN,-3
503,2011,1,France,COFFEE MUG DOG + BALL DESIGN,-2
504,2011,1,France,FLOWERS TILE HOOK,-2
505,2011,1,France,HOME SWEET HOME MUG,-1
506,2011,1,France,KINGS CHOICE MUG,-1
507,2011,1,France,LA PALMIERA TILE HOOK,-2
508,2011,1,France,PLASTERS IN TIN CIRCUS PARADE ,-12
509,2011,1,France,POSTAGE,-3
510,2011,1,France,RED RETROSPOT CAKE STAND,-7
511,2011,1,France,REGENCY CAKESTAND 3 TIER,-4
512,2011,1,France,SET/5 RED RETROSPOT LID GLASS BOWLS,-1
513,2011,1,France,VINTAGE BILLBOARD LOVE/HATE MUG,-5
514,2011,1,Germany,200 BENDY SKULL STRAWS,-1
515,2011,1,Germany,3 PIECE SPACEBOY COOKIE CUTTER SET,-2
516,2011,1,Germany,6 RIBBONS RUSTIC CHARM,-4
517,2011,1,Germany,ALARM CLOCK BAKELIKE PINK,-4
518,2011,1,Germany,BAKING MOULD CHOCOLATE CUPCAKES,-7
519,2011,1,Germany,BAKING SET 9 PIECE RETROSPOT ,-7
520,2011,1,Germany,BAKING SET SPACEBOY DESIGN,-3
521,2011,1,Germany,CARDHOLDER GINGHAM CHRISTMAS TREE,-1
522,2011,1,Germany,CHRISTMAS STAR WISH LIST CHALKBOARD,-1
523,2011,1,Germany,CLOTHES PEGS RETROSPOT PACK 24 ,-3
524,2011,1,Germany,DELUXE SEWING KIT ,-1
525,2011,1,Germany,EMPIRE TISSUE BOX,-7
526,2011,1,Germany,FAIRY CAKE BIRTHDAY CANDLE SET,-2
527,2011,1,Germany,FRIDGE MAGNETS LES ENFANTS ASSORTED,-5
528,2011,1,Germany,GLASS  BEURRE DISH,-1
529,2011,1,Germany,GLASS CLOCHE LARGE,-2
530,2011,1,Germany,GLASS CLOCHE SMALL,-1
531,2011,1,Germany,GUMBALL COAT RACK,-3
532,2011,1,Germany,JAM JAR WITH PINK LID,-17
533,2011,1,Germany,JAM MAKING SET PRINTED,-2
534,2011,1,Germany,JAM MAKING SET WITH JARS,-1
535,2011,1,Germany,LARGE HEART MEASURING SPOONS,-1
536,2011,1,Germany,LUNCH BOX WITH CUTLERY RETROSPOT ,-1
537,2011,1,Germany,MULTI COLOUR SILVER T-LIGHT HOLDER,-5
538,2011,1,Germany,PACK OF 20 NAPKINS RED APPLES,-2
539,2011,1,Germany,POTTING SHED TWINE,-2
540,2011,1,Germany,RED RETROSPOT OVEN GLOVE DOUBLE,-1
541,2011,1,Germany,REGENCY CAKESTAND 3 TIER,-10
542,2011,1,Germany,ROSE COTTAGE KEEPSAKE BOX ,-2
543,2011,1,Germany,SET 12 KIDS  WHITE CHALK STICKS,-12
544,2011,1,Germany,SET 12 KIDS COLOUR  CHALK STICKS,-12
545,2011,1,Germany,SET 20 NAPKINS FAIRY CAKES DESIGN ,-1
546,2011,1,Germany,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-3
547,2011,1,Germany,SET OF 3 BABUSHKA STACKING TINS,-5
548,2011,1,Germany,SET OF 4 NAPKIN CHARMS CROWNS ,-1
549,2011,1,Germany,SET OF SALT AND PEPPER TOADSTOOLS,-3
550,2011,1,Germany,SET/10 RED POLKADOT PARTY CANDLES,-24
551,2011,1,Germany,SET/20 RED RETROSPOT PAPER NAPKINS ,-5
552,2011,1,Germany,STRAWBERRY FAIRY CAKE TEAPOT,-3
553,2011,1,Germany,SWEETHEART CERAMIC TRINKET BOX,-1
554,2011,1,Germany,WOODEN SKITTLES GARDEN SET,-2
555,2011,1,Italy,36 PENCILS TUBE POSY,-9
556,2011,1,Italy,CARAVAN SQUARE TISSUE BOX,-9
557,2011,1,Italy,COFFEE MUG CAT + BIRD DESIGN,-1
558,2011,1,Italy,COFFEE MUG DOG + BALL DESIGN,-1
559,2011,1,Italy,LUNCH BOX WITH CUTLERY RETROSPOT ,-3
560,2011,1,Italy,RED RETROSPOT PICNIC BAG,-2
561,2011,1,Japan,20 DOLLY PEGS RETROSPOT,-3
562,2011,1,Japan,3 HOOK HANGER MAGIC GARDEN,-1
563,2011,1,Japan,PAPER BUNTING COLOURED LACE,-40
564,2011,1,Japan,RED RETROSPOT PEG BAG,-1
565,2011,1,Portugal,JAM MAKING SET WITH JARS,-12
566,2011,1,Portugal,RECIPE BOX PANTRY YELLOW DESIGN,-1
567,2011,1,Portugal,RECIPE BOX RETROSPOT ,-2
568,2011,1,Portugal,SET/3 RED GINGHAM ROSE STORAGE BOX,-1
569,2011,1,Spain,Manual,-2
570,2011,1,Spain,RED RETROSPOT CAKE STAND,-6
571,2011,1,Sweden,POSTAGE,-1
572,2011,1,United Kingdom,,-2544
573,2011,1,United Kingdom,10 COLOUR SPACEBOY PEN,-48
574,2011,1,United Kingdom,12 PENCILS SMALL TUBE RED RETROSPOT,-48
575,2011,1,United Kingdom,12 PENCILS SMALL TUBE SKULL,-48
576,2011,1,United Kingdom,12 PINK ROSE PEG PLACE SETTINGS,-4
577,2011,1,United Kingdom,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1
578,2011,1,United Kingdom,20 DOLLY PEGS RETROSPOT,-12
579,2011,1,United Kingdom,3 HEARTS HANGING DECORATION RUSTIC,-1
580,2011,1,United Kingdom,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1
581,2011,1,United Kingdom,3 ROSE MORRIS BOXED CANDLES,-2
582,2011,1,United Kingdom,3 TIER CAKE TIN RED AND CREAM,-1
583,2011,1,United Kingdom,6 RIBBONS ELEGANT CHRISTMAS ,-12
584,2011,1,United Kingdom,6 RIBBONS RUSTIC CHARM,-12
585,2011,1,United Kingdom,6 RIBBONS SHIMMERING PINKS ,-12
586,2011,1,United Kingdom,6 ROCKET BALLOONS ,-4
587,2011,1,United Kingdom,60 CAKE CASES DOLLY GIRL DESIGN,-24
588,2011,1,United Kingdom,60 CAKE CASES VINTAGE CHRISTMAS,-24
589,2011,1,United Kingdom,60 TEATIME FAIRY CAKE CASES,-24
590,2011,1,United Kingdom,?,-482
591,2011,1,United Kingdom,ALARM CLOCK BAKELIKE CHOCOLATE,-1
592,2011,1,United Kingdom,ALARM CLOCK BAKELIKE GREEN,-2
593,2011,1,United Kingdom,ALARM CLOCK BAKELIKE ORANGE,-1
594,2011,1,United Kingdom,ALARM CLOCK BAKELIKE RED ,-4
595,2011,1,United Kingdom,AMAZON FEE,-2
596,2011,1,United Kingdom,ANTIQUE GLASS DRESSING TABLE POT,-1
597,2011,1,United Kingdom,ANTIQUE LILY FAIRY LIGHTS,-3
598,2011,1,United Kingdom,ANTIQUE SILVER TEA GLASS ETCHED,-12
599,2011,1,United Kingdom,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1
600,2011,1,United Kingdom,ASSORTED COLOURS SILK FAN,-600
601,2011,1,United Kingdom,ASSORTED TUTTI FRUTTI HEART BOX,-24
602,2011,1,United Kingdom,ASSORTED TUTTI FRUTTI ROUND BOX,-24
603,2011,1,United Kingdom,BAG 125g SWIRLY MARBLES,-1
604,2011,1,United Kingdom,BAKING MOULD EASTER EGG WHITE CHOC,-3
605,2011,1,United Kingdom,BAKING MOULD TOFFEE CUP CHOCOLATE,-24
606,2011,1,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,-7
607,2011,1,United Kingdom,BAKING SET SPACEBOY DESIGN,-4
608,2011,1,United Kingdom,BALLOON WATER BOMB PACK OF 35,-10
609,2011,1,United Kingdom,BATH BUILDING BLOCK WORD,-2
610,2011,1,United Kingdom,BATHROOM METAL SIGN,-12
611,2011,1,United Kingdom,BLACK AND WHITE DOG BOWL,-22
612,2011,1,United Kingdom,BLACK CHERRY LIGHTS,-4
613,2011,1,United Kingdom,BLACK RECORD COVER FRAME,-2
614,2011,1,United Kingdom,"BLACK TEA,COFFEE,SUGAR JARS",-1
615,2011,1,United Kingdom,BLACK/BLUE POLKADOT UMBRELLA,-6
616,2011,1,United Kingdom,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,-150
617,2011,1,United Kingdom,BLUE GEISHA GIRL ,-1
618,2011,1,United Kingdom,BLUE JUICY FRUIT PHOTO FRAME,-6
619,2011,1,United Kingdom,BLUE PATCH PURSE PINK HEART,-14
620,2011,1,United Kingdom,BLUE POLKADOT WASHING UP GLOVES,-1
621,2011,1,United Kingdom,BLUE POT PLANT CANDLE ,-1
622,2011,1,United Kingdom,BLUE ROSE FABRIC MIRROR,-120
623,2011,1,United Kingdom,BLUE ROSE PATCH PURSE PINK BUTTERFL,-15
624,2011,1,United Kingdom,BOX OF VINTAGE JIGSAW BLOCKS ,-1
625,2011,1,United Kingdom,BREAD BIN DINER STYLE IVORY,-1
626,2011,1,United Kingdom,BREAD BIN DINER STYLE MINT,-1
627,2011,1,United Kingdom,BREAD BIN DINER STYLE PINK,-1
628,2011,1,United Kingdom,BUTTERFLIES STICKERS,-12
629,2011,1,United Kingdom,BUTTON BOX ,-10
630,2011,1,United Kingdom,Bank Charges,-1
631,2011,1,United Kingdom,CAKE STAND 3 TIER MAGIC GARDEN,-1
632,2011,1,United Kingdom,CAKE STAND LOVEBIRD 2 TIER WHITE,-2
633,2011,1,United Kingdom,CAKE STAND VICTORIAN FILIGREE LARGE,-1
634,2011,1,United Kingdom,CAKE STAND VICTORIAN FILIGREE MED,-1
635,2011,1,United Kingdom,CALENDAR PAPER CUT DESIGN,-2
636,2011,1,United Kingdom,CAMOUFLAGE DESIGN TEDDY,-1
637,2011,1,United Kingdom,CAT BOWL VINTAGE CREAM,-6
638,2011,1,United Kingdom,CERAMIC CAKE BOWL + HANGING CAKES,-1
639,2011,1,United Kingdom,CERAMIC CAKE DESIGN SPOTTED MUG,-5
640,2011,1,United Kingdom,CERAMIC CAKE STAND + HANGING CAKES,-2
641,2011,1,United Kingdom,CERAMIC STRAWBERRY DESIGN MUG,-4
642,2011,1,United Kingdom,CHARLOTTE BAG PINK POLKADOT,-10
643,2011,1,United Kingdom,CHERRY BLOSSOM  DECORATIVE FLASK,-2
644,2011,1,United Kingdom,CHICK GREY HOT WATER BOTTLE,-36
645,2011,1,United Kingdom,CHILDREN'S CIRCUS PARADE MUG,-1
646,2011,1,United Kingdom,CHILDS BREAKFAST SET CIRCUS PARADE,-1
647,2011,1,United Kingdom,CHILDS BREAKFAST SET SPACEBOY ,-1
648,2011,1,United Kingdom,CHILLI LIGHTS,-73
649,2011,1,United Kingdom,CHOC TRUFFLE GOLD TRINKET POT ,-2
650,2011,1,United Kingdom,CHOCOLATE 1 WICK MORRIS BOX CANDLE,-6
651,2011,1,United Kingdom,CHOCOLATE HOT WATER BOTTLE,-6
652,2011,1,United Kingdom,CHRISTMAS CRAFT LITTLE FRIENDS,-30
653,2011,1,United Kingdom,CHRISTMAS CRAFT TREE TOP ANGEL,-6
654,2011,1,United Kingdom,CHRISTMAS CRAFT WHITE FAIRY ,-10
655,2011,1,United Kingdom,CHRISTMAS LIGHTS 10 REINDEER,-7
656,2011,1,United Kingdom,CHRISTMAS LIGHTS 10 SANTAS ,-3
657,2011,1,United Kingdom,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-9
658,2011,1,United Kingdom,CHRISTMAS PUDDING TRINKET POT ,-2
659,2011,1,United Kingdom,CINAMMON & ORANGE WREATH,-5
660,2011,1,United Kingdom,CLASSIC METAL BIRDCAGE PLANT HOLDER,-12
661,2011,1,United Kingdom,CLASSICAL ROSE SMALL VASE,-2
662,2011,1,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,-12
663,2011,1,United Kingdom,COFFEE MUG APPLES DESIGN,-18
664,2011,1,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,-5
665,2011,1,United Kingdom,COOKING SET RETROSPOT,-17
666,2011,1,United Kingdom,CREAM HEART CARD HOLDER,-1
667,2011,1,United Kingdom,CREAM SWEETHEART MINI CHEST,-3
668,2011,1,United Kingdom,CREAM WALL PLANTER HEART SHAPED,-1
669,2011,1,United Kingdom,DAIRY MAID TRADITIONAL TEAPOT ,-1
670,2011,1,United Kingdom,DANISH ROSE BEDSIDE CABINET,-1
671,2011,1,United Kingdom,DANISH ROSE DECORATIVE PLATE,-1
672,2011,1,United Kingdom,DANISH ROSE PHOTO FRAME,-3
673,2011,1,United Kingdom,DANISH ROSE ROUND SEWING BOX,-1
674,2011,1,United Kingdom,DELUXE SEWING KIT ,-9
675,2011,1,United Kingdom,DENIM PATCH PURSE PINK BUTTERFLY,-10
676,2011,1,United Kingdom,DOCTOR'S BAG SOFT TOY,-1
677,2011,1,United Kingdom,DOG BOWL VINTAGE CREAM,-4
678,2011,1,United Kingdom,DOORMAT UNION FLAG,-1
679,2011,1,United Kingdom,DOTCOM POSTAGE,-1
680,2011,1,United Kingdom,Discount,-1
681,2011,1,United Kingdom,Dotcom,-300
682,2011,1,United Kingdom,EAU DE NILE HEART SHAPE PHOTO FRAME,-1
683,2011,1,United Kingdom,EAU DE NILE JEWELLED PHOTOFRAME,-1
684,2011,1,United Kingdom,EDWARDIAN PARASOL NATURAL,-1
685,2011,1,United Kingdom,EDWARDIAN PARASOL PINK,-1
686,2011,1,United Kingdom,EMERGENCY FIRST AID TIN ,-1
687,2011,1,United Kingdom,EMPIRE UNION JACK TV DINNER TRAY,-8
688,2011,1,United Kingdom,ENCHANTED BIRD COATHANGER 5 HOOK,-2
689,2011,1,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,-32
690,2011,1,United Kingdom,EUCALYPTUS & PINECONE  WREATH,-3
691,2011,1,United Kingdom,FAIRY CAKES NOTEBOOK A6 SIZE,-94
692,2011,1,United Kingdom,FAIRY CAKES NOTEBOOK A7 SIZE,-32
693,2011,1,United Kingdom,FAMILY PHOTO FRAME CORNICE,-7
694,2011,1,United Kingdom,FAWN BLUE HOT WATER BOTTLE,-38
695,2011,1,United Kingdom,"FEATHER PEN,HOT PINK",-72
696,2011,1,United Kingdom,"FEATHER PEN,LIGHT PINK",-72
697,2011,1,United Kingdom,FELTCRAFT 6 FLOWER FRIENDS,-11
698,2011,1,United Kingdom,FELTCRAFT CHRISTMAS FAIRY,-12
699,2011,1,United Kingdom,FELTCRAFT DOLL EMILY,-7
700,2011,1,United Kingdom,FIRST AID TIN,-3
701,2011,1,United Kingdom,FLAMINGO LIGHTS,-1
702,2011,1,United Kingdom,FLOWER VINE RAFFIA FOOD COVER,-4
703,2011,1,United Kingdom,FOUR HOOK  WHITE LOVEBIRDS,-12
704,2011,1,United Kingdom,FRENCH ENAMEL POT W LID,-2
705,2011,1,United Kingdom,FRENCH ENAMEL WATER BASIN,-3
706,2011,1,United Kingdom,FROG CANDLE,-2
707,2011,1,United Kingdom,FRUIT TREE AND BIRDS WALL PLAQUE,-1
708,2011,1,United Kingdom,FRYING PAN BLUE POLKADOT,-1
709,2011,1,United Kingdom,FRYING PAN UNION FLAG,-1
710,2011,1,United Kingdom,FULL ENGLISH BREAKFAST PLATE,-24
711,2011,1,United Kingdom,GARDEN METAL SIGN ,-12
712,2011,1,United Kingdom,GARDEN PATH JOURNAL,-1
713,2011,1,United Kingdom,GIFT BAG PSYCHEDELIC APPLES,-12
714,2011,1,United Kingdom,GIN & TONIC DIET GREETING CARD ,-12
715,2011,1,United Kingdom,GIN AND TONIC MUG,-15
716,2011,1,United Kingdom,GLASS  BEURRE DISH,-2
717,2011,1,United Kingdom,GLASS CAKE COVER AND PLATE,-2
718,2011,1,United Kingdom,GLASS CLOCHE SMALL,-13
719,2011,1,United Kingdom,GLASS HEART T-LIGHT HOLDER ,-5
720,2011,1,United Kingdom,GLASS JAR DIGESTIVE BISCUITS,-12
721,2011,1,United Kingdom,GLASS JAR ENGLISH CONFECTIONERY,-4
722,2011,1,United Kingdom,GLASS JAR KINGS CHOICE,-2
723,2011,1,United Kingdom,GLASS STAR FROSTED T-LIGHT HOLDER,-2
724,2011,1,United Kingdom,GLITTER HANGING BUTTERFLY STRING,-2
725,2011,1,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,-4
726,2011,1,United Kingdom,GREY HEART HOT WATER BOTTLE,-16
727,2011,1,United Kingdom,GROW YOUR OWN BASIL IN ENAMEL MUG,-1
728,2011,1,United Kingdom,GROW YOUR OWN FLOWERS SET OF 3,-5
729,2011,1,United Kingdom,GUMBALL MAGAZINE RACK,-4
730,2011,1,United Kingdom,Given away,-1400
731,2011,1,United Kingdom,HAIRCLIPS FORTIES FABRIC ASSORTED,-6
732,2011,1,United Kingdom,HAND WARMER BABUSHKA DESIGN,-49
733,2011,1,United Kingdom,HAND WARMER OWL DESIGN,-25
734,2011,1,United Kingdom,HAND WARMER RED RETROSPOT,-1
735,2011,1,United Kingdom,HANGING FAIRY CAKE DECORATION,-2
736,2011,1,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,-4
737,2011,1,United Kingdom,HANGING HEART MIRROR DECORATION ,-1
738,2011,1,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,-5
739,2011,1,United Kingdom,HANGING METAL HEART LANTERN,-1
740,2011,1,United Kingdom,HANGING RIDGE GLASS T-LIGHT HOLDER,-12
741,2011,1,United Kingdom,HEART DECORATION WITH PEARLS ,-8
742,2011,1,United Kingdom,HEART OF WICKER SMALL,-1
743,2011,1,United Kingdom,HEART T-LIGHT HOLDER,-13
744,2011,1,United Kingdom,HEARTS  STICKERS,-12
745,2011,1,United Kingdom,HOME GARLAND PAINTED ZINC ,-24
746,2011,1,United Kingdom,HOME SWEET HOME MUG,-5
747,2011,1,United Kingdom,HOMEMADE JAM SCENTED CANDLES,-36
748,2011,1,United Kingdom,HOT BATHS METAL SIGN,-6
749,2011,1,United Kingdom,HOT BATHS SOAP HOLDER,-21
750,2011,1,United Kingdom,HOT WATER BOTTLE BABUSHKA ,-36
751,2011,1,United Kingdom,HOT WATER BOTTLE I AM SO POORLY,-4
752,2011,1,United Kingdom,IVORY DINER WALL CLOCK,-6
753,2011,1,United Kingdom,IVORY GIANT GARDEN THERMOMETER,-2
754,2011,1,United Kingdom,JAM JAR WITH GREEN LID,-8
755,2011,1,United Kingdom,JAM JAR WITH PINK LID,-5
756,2011,1,United Kingdom,JAM MAKING SET WITH JARS,-16
757,2011,1,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,-40
758,2011,1,United Kingdom,JUMBO BAG DOLLY GIRL DESIGN,-11
759,2011,1,United Kingdom,JUMBO BAG OWLS,-10
760,2011,1,United Kingdom,JUMBO BAG PINK POLKADOT,-20
761,2011,1,United Kingdom,JUMBO BAG RED RETROSPOT,-108
762,2011,1,United Kingdom,JUMBO BAG SCANDINAVIAN PAISLEY,-1
763,2011,1,United Kingdom,JUMBO BAG STRAWBERRY,-2
764,2011,1,United Kingdom,JUMBO BAG TOYS ,-5
765,2011,1,United Kingdom,JUMBO BAG WOODLAND ANIMALS,-30
